Country,Localite,Category,Value,Date
Liberia,Lofa County,Probable cases,379,9/10/14
Liberia,Lofa County,Suspected cases,53,9/10/14
Liberia,Margibi County,Cases,391,9/10/14
Liberia,Margibi County,Confirmed cases,33,9/10/14
Liberia,Margibi County,Deaths,162,9/10/14
Liberia,Margibi County,New cases,19,9/10/14
Liberia,Margibi County,Probable cases,178,9/10/14
Liberia,Margibi County,Suspected cases,180,9/10/14
Liberia,Maryland County ,Cases,6,9/10/14
Liberia,Maryland County ,Confirmed cases,0,9/10/14
Liberia,Maryland County ,Deaths,4,9/10/14
Liberia,Maryland County ,New cases,0,9/10/14
Liberia,Maryland County ,Probable cases,5,9/10/14
Liberia,Maryland County ,Suspected cases,1,9/10/14
Liberia,Montserrado County,Cases,849,9/10/14
Liberia,Montserrado County,Confirmed cases,352,9/10/14
Liberia,Montserrado County,Deaths,532,9/10/14
Liberia,Montserrado County,New cases,28,9/10/14
Liberia,Montserrado County,Probable cases,353,9/10/14
Liberia,Montserrado County,Suspected cases,144,9/10/14
Liberia,National,Cases,2407,9/10/14
Liberia,National,Confirmed cases,790,9/10/14
Liberia,National,Deaths,1296,9/10/14
Liberia,National,New cases,59,9/10/14
Liberia,National,Probable cases,1078,9/10/14
Liberia,National,Suspected cases,539,9/10/14
Liberia,Nimba County,Cases,134,9/10/14
Liberia,Nimba County,Confirmed cases,47,9/10/14
Liberia,Nimba County,Deaths,90,9/10/14
Liberia,Nimba County,New cases,0,9/10/14
Liberia,Nimba County,Probable cases,61,9/10/14
Liberia,Nimba County,Suspected cases,26,9/10/14
Liberia,River Gee County,Cases,9,9/10/14
Liberia,River Gee County,Confirmed cases,0,9/10/14
Liberia,River Gee County,Deaths,5,9/10/14
Liberia,River Gee County,New cases,0,9/10/14
Liberia,River Gee County,Probable cases,3,9/10/14
Liberia,River Gee County,Suspected cases,6,9/10/14
Liberia,RiverCess County,Cases,1,9/10/14
Liberia,RiverCess County,Confirmed cases,1,9/10/14
Liberia,RiverCess County,Deaths,1,9/10/14
Liberia,RiverCess County,New cases,0,9/10/14
Liberia,RiverCess County,Probable cases,0,9/10/14
Liberia,RiverCess County,Suspected cases,0,9/10/14
Liberia,Sinoe County,Cases,3,9/10/14
Liberia,Sinoe County,Confirmed cases,1,9/10/14
Liberia,Sinoe County,Deaths,1,9/10/14
Liberia,Sinoe County,New cases,1,9/10/14
Liberia,Sinoe County,Probable cases,0,9/10/14
Liberia,Sinoe County,Suspected cases,2,9/10/14
Liberia,Bomi County ,Cases,81,9/11/14
Liberia,Bomi County ,Confirmed cases,33,9/11/14
Liberia,Bomi County ,Deaths,51,9/11/14
Liberia,Bomi County ,New cases,4,9/11/14
Liberia,Bomi County ,Probable cases,43,9/11/14
Liberia,Bomi County ,Suspected cases,5,9/11/14
Liberia,Bong County ,Cases,194,9/11/14
Liberia,Bong County ,Confirmed cases,44,9/11/14
Liberia,Bong County ,Deaths,56,9/11/14
Liberia,Bong County ,New cases,15,9/11/14
Liberia,Bong County ,Probable cases,46,9/11/14
Liberia,Bong County ,Suspected cases,104,9/11/14
Liberia,Gbarpolu County ,Cases,1,9/11/14
Liberia,Gbarpolu County ,Confirmed cases,0,9/11/14
Liberia,Gbarpolu County ,Deaths,0,9/11/14
Liberia,Gbarpolu County ,New cases,0,9/11/14
Liberia,Gbarpolu County ,Probable cases,0,9/11/14
Liberia,Gbarpolu County ,Suspected cases,1,9/11/14
Liberia,Grand Bassa ,Cases,46,9/11/14
Liberia,Grand Bassa ,Confirmed cases,13,9/11/14
Liberia,Grand Bassa ,Deaths,19,9/11/14
Liberia,Grand Bassa ,New cases,0,9/11/14
Liberia,Grand Bassa ,Probable cases,12,9/11/14
Liberia,Grand Bassa ,Suspected cases,21,9/11/14
Liberia,Grand Cape Mount,Cases,16,9/11/14
Liberia,Grand Cape Mount,Confirmed cases,6,9/11/14
Liberia,Grand Cape Mount,Deaths,14,9/11/14
Liberia,Grand Cape Mount,New cases,0,9/11/14
Liberia,Grand Cape Mount,Probable cases,5,9/11/14
Liberia,Grand Cape Mount,Suspected cases,5,9/11/14
Liberia,Grand Gedeh ,Cases,3,9/11/14
Liberia,Grand Gedeh ,Confirmed cases,0,9/11/14
Liberia,Grand Gedeh ,Deaths,2,9/11/14
Liberia,Grand Gedeh ,New cases,0,9/11/14
Liberia,Grand Gedeh ,Probable cases,0,9/11/14
Liberia,Grand Gedeh ,Suspected cases,3,9/11/14
Liberia,Lofa County ,Cases,699,9/11/14
Liberia,Lofa County ,Confirmed cases,260,9/11/14
Liberia,Lofa County ,Deaths,371,9/11/14
Liberia,Lofa County ,New cases,7,9/11/14
Liberia,Lofa County ,Probable cases,386,9/11/14
Liberia,Lofa County ,Suspected cases,53,9/11/14
Liberia,Margibi County ,Cases,410,9/11/14
Liberia,Margibi County ,Confirmed cases,33,9/11/14
Liberia,Margibi County ,Deaths,170,9/11/14
Liberia,Margibi County ,New cases,19,9/11/14
Liberia,Margibi County ,Probable cases,189,9/11/14
Liberia,Margibi County ,Suspected cases,188,9/11/14
Liberia,Maryland County ,Cases,6,9/11/14
Liberia,Maryland County ,Confirmed cases,0,9/11/14
Liberia,Maryland County ,Deaths,4,9/11/14
Liberia,Maryland County ,New cases,0,9/11/14
Liberia,Maryland County ,Probable cases,5,9/11/14
Liberia,Maryland County ,Suspected cases,1,9/11/14
Liberia,Montserrado County ,Cases,917,9/11/14
Liberia,Montserrado County ,Confirmed cases,352,9/11/14
Liberia,Montserrado County ,Deaths,564,9/11/14
Liberia,Montserrado County ,New cases,68,9/11/14
Liberia,Montserrado County ,Probable cases,389,9/11/14
Liberia,Montserrado County ,Suspected cases,176,9/11/14
Liberia,National,Cases,2527,9/11/14
Liberia,National,Confirmed cases,790,9/11/14
Liberia,National,Deaths,1349,9/11/14
Liberia,National,New cases,120,9/11/14
Liberia,National,Probable cases,1145,9/11/14
Liberia,National,Suspected cases,592,9/11/14
Liberia,Nimba County ,Cases,141,9/11/14
Liberia,Nimba County ,Confirmed cases,47,9/11/14
Liberia,Nimba County ,Deaths,91,9/11/14
Liberia,Nimba County ,New cases,7,9/11/14
Liberia,Nimba County ,Probable cases,67,9/11/14
Liberia,Nimba County ,Suspected cases,27,9/11/14
Liberia,River Gee County,Cases,9,9/11/14
Liberia,River Gee County,Confirmed cases,0,9/11/14
Liberia,River Gee County,Deaths,5,9/11/14
Liberia,River Gee County,New cases,0,9/11/14
Liberia,River Gee County,Probable cases,3,9/11/14
Liberia,River Gee County,Suspected cases,6,9/11/14
Liberia,RiverCess County,Cases,1,9/11/14
Liberia,RiverCess County,Confirmed cases,1,9/11/14
Liberia,RiverCess County,Deaths,1,9/11/14
Liberia,RiverCess County,New cases,0,9/11/14
Liberia,RiverCess County,Probable cases,0,9/11/14
Liberia,RiverCess County,Suspected cases,0,9/11/14
Liberia,Sinoe County,Cases,3,9/11/14
Liberia,Sinoe County,Confirmed cases,1,9/11/14
Liberia,Sinoe County,Deaths,1,9/11/14
Liberia,Sinoe County,New cases,0,9/11/14
Liberia,Sinoe County,Probable cases,0,9/11/14
Liberia,Sinoe County,Suspected cases,2,9/11/14
Liberia,Bomi County,Cases,83,9/14/14
Liberia,Bomi County,Confirmed cases,33,9/14/14
Liberia,Bomi County,Deaths,53,9/14/14
Liberia,Bomi County,New cases,0,9/14/14
Liberia,Bomi County,Probable cases,43,9/14/14
Liberia,Bomi County,Suspected cases,7,9/14/14
Liberia,Bong County,Cases,209,9/14/14
Liberia,Bong County,Confirmed cases,50,9/14/14
Liberia,Bong County,Deaths,61,9/14/14
Liberia,Bong County,New cases,5,9/14/14
Liberia,Bong County,Probable cases,48,9/14/14
Liberia,Bong County,Suspected cases,111,9/14/14
Liberia,Gbarpolu County,Cases,1,9/14/14
Liberia,Gbarpolu County,Confirmed cases,0,9/14/14
Liberia,Gbarpolu County,Deaths,0,9/14/14
Liberia,Gbarpolu County,New cases,0,9/14/14
Liberia,Gbarpolu County,Probable cases,0,9/14/14
Liberia,Gbarpolu County,Suspected cases,1,9/14/14
Liberia,Grand Bassa,Cases,54,9/14/14
Liberia,Grand Bassa,Confirmed cases,18,9/14/14
Liberia,Grand Bassa,Deaths,19,9/14/14
Liberia,Grand Bassa,New cases,0,9/14/14
Liberia,Grand Bassa,Probable cases,17,9/14/14
Liberia,Grand Bassa,Suspected cases,19,9/14/14
Liberia,Grand Cape Mount,Cases,17,9/14/14
Liberia,Grand Cape Mount,Confirmed cases,6,9/14/14
Liberia,Grand Cape Mount,Deaths,14,9/14/14
Liberia,Grand Cape Mount,New cases,0,9/14/14
Liberia,Grand Cape Mount,Probable cases,5,9/14/14
Liberia,Grand Cape Mount,Suspected cases,6,9/14/14
Liberia,Grand Gedeh,Cases,3,9/14/14
Liberia,Grand Gedeh,Confirmed cases,0,9/14/14
Liberia,Grand Gedeh,Deaths,2,9/14/14
Liberia,Grand Gedeh,New cases,0,9/14/14
Liberia,Grand Gedeh,Probable cases,0,9/14/14
Liberia,Grand Gedeh,Suspected cases,3,9/14/14
Liberia,Lofa County,Cases,714,9/14/14
Liberia,Lofa County,Confirmed cases,264,9/14/14
Liberia,Lofa County,Deaths,375,9/14/14
Liberia,Lofa County,New cases,7,9/14/14
Liberia,Lofa County,Probable cases,397,9/14/14
Liberia,Lofa County,Suspected cases,53,9/14/14
Liberia,Margibi County,Cases,457,9/14/14
Liberia,Margibi County,Confirmed cases,34,9/14/14
Liberia,Margibi County,Deaths,193,9/14/14
Liberia,Margibi County,New cases,12,9/14/14
Liberia,Margibi County,Probable cases,221,9/14/14
Liberia,Margibi County,Suspected cases,202,9/14/14
Liberia,Maryland County,Cases,6,9/14/14
Liberia,Maryland County,Confirmed cases,0,9/14/14
Liberia,Maryland County,Deaths,4,9/14/14
Liberia,Maryland County,New cases,0,9/14/14
Liberia,Maryland County,Probable cases,4,9/14/14
Liberia,Maryland County,Suspected cases,2,9/14/14
Liberia,Montserrado County,Cases,"1,006",9/14/14
Liberia,Montserrado County,Confirmed cases,352,9/14/14
Liberia,Montserrado County,Deaths,630,9/14/14
Liberia,Montserrado County,New cases,23,9/14/14
Liberia,Montserrado County,Probable cases,418,9/14/14
Liberia,Montserrado County,Suspected cases,236,9/14/14
Liberia,National,Cases,"2,712",9/14/14
Liberia,National,Confirmed cases,806,9/14/14
Liberia,National,Deaths,"1,450",9/14/14
Liberia,National,New cases,47,9/14/14
Liberia,National,Probable cases,"1,231",9/14/14
Liberia,National,Suspected cases,675,9/14/14
Liberia,Nimba County,Cases,149,9/14/14
Liberia,Nimba County,Confirmed cases,47,9/14/14
Liberia,Nimba County,Deaths,92,9/14/14
Liberia,Nimba County,New cases,0,9/14/14
Liberia,Nimba County,Probable cases,75,9/14/14
Liberia,Nimba County,Suspected cases,27,9/14/14
Liberia,River Gee County,Cases,9,9/14/14
Liberia,River Gee County,Confirmed cases,0,9/14/14
Liberia,River Gee County,Deaths,5,9/14/14
Liberia,River Gee County,New cases,0,9/14/14
Liberia,River Gee County,Probable cases,3,9/14/14
Liberia,River Gee County,Suspected cases,6,9/14/14
Liberia,RiverCess County,Cases,1,9/14/14
Liberia,RiverCess County,Confirmed cases,1,9/14/14
Liberia,RiverCess County,Deaths,1,9/14/14
Liberia,RiverCess County,New cases,0,9/14/14
Liberia,RiverCess County,Probable cases,0,9/14/14
Liberia,RiverCess County,Suspected cases,0,9/14/14
Liberia,Sinoe County,Cases,3,9/14/14
Liberia,Sinoe County,Confirmed cases,1,9/14/14
Liberia,Sinoe County,Deaths,1,9/14/14
Liberia,Sinoe County,New cases,0,9/14/14
Liberia,Sinoe County,Probable cases,0,9/14/14
Liberia,Sinoe County,Suspected cases,2,9/14/14
Liberia,Bomi County ,Cases,84,9/15/14
Liberia,Bomi County ,Confirmed cases,33,9/15/14
Liberia,Bomi County ,Deaths,55,9/15/14
Liberia,Bomi County ,New cases,1,9/15/14
Liberia,Bomi County ,Probable cases,44,9/15/14
Liberia,Bomi County ,Suspected cases,7,9/15/14
Liberia,Bong County ,Cases,222,9/15/14
Liberia,Bong County ,Confirmed cases,53,9/15/14
Liberia,Bong County ,Deaths,65,9/15/14
Liberia,Bong County ,New cases,13,9/15/14
Liberia,Bong County ,Probable cases,51,9/15/14
Liberia,Bong County ,Suspected cases,118,9/15/14
Liberia,Gbarpolu County ,Cases,1,9/15/14
Liberia,Gbarpolu County ,Confirmed cases,0,9/15/14
Liberia,Gbarpolu County ,Deaths,0,9/15/14
Liberia,Gbarpolu County ,New cases,0,9/15/14
Liberia,Gbarpolu County ,Probable cases,0,9/15/14
Liberia,Gbarpolu County ,Suspected cases,1,9/15/14
Liberia,Grand Bassa ,Cases,54,9/15/14
Liberia,Grand Bassa ,Confirmed cases,18,9/15/14
Liberia,Grand Bassa ,Deaths,19,9/15/14
Liberia,Grand Bassa ,New cases,0,9/15/14
Liberia,Grand Bassa ,Probable cases,17,9/15/14
Liberia,Grand Bassa ,Suspected cases,19,9/15/14
Liberia,Grand Cape Mount,Cases,17,9/15/14
Liberia,Grand Cape Mount,Confirmed cases,6,9/15/14
Liberia,Grand Cape Mount,Deaths,14,9/15/14
Liberia,Grand Cape Mount,New cases,0,9/15/14
Liberia,Grand Cape Mount,Probable cases,5,9/15/14
Liberia,Grand Cape Mount,Suspected cases,6,9/15/14
Liberia,Grand Gedeh ,Cases,3,9/15/14
Liberia,Grand Gedeh ,Confirmed cases,0,9/15/14
Liberia,Grand Gedeh ,Deaths,2,9/15/14
Liberia,Grand Gedeh ,New cases,0,9/15/14
Liberia,Grand Gedeh ,Probable cases,0,9/15/14
Liberia,Grand Gedeh ,Suspected cases,3,9/15/14
Liberia,Lofa County ,Cases,717,9/15/14
Liberia,Lofa County ,Confirmed cases,266,9/15/14
Liberia,Lofa County ,Deaths,378,9/15/14
Liberia,Lofa County ,New cases,3,9/15/14
Liberia,Lofa County ,Probable cases,398,9/15/14
Liberia,Lofa County ,Suspected cases,53,9/15/14
Liberia,Margibi County ,Cases,457,9/15/14
Liberia,Margibi County ,Confirmed cases,34,9/15/14
Liberia,Margibi County ,Deaths,197,9/15/14
Liberia,Margibi County ,New cases,9,9/15/14
Liberia,Margibi County ,Probable cases,221,9/15/14
Liberia,Margibi County ,Suspected cases,202,9/15/14
Liberia,Maryland County ,Cases,6,9/15/14
Liberia,Maryland County ,Confirmed cases,0,9/15/14
Liberia,Maryland County ,Deaths,4,9/15/14
Liberia,Maryland County ,New cases,0,9/15/14
Liberia,Maryland County ,Probable cases,4,9/15/14
Liberia,Maryland County ,Suspected cases,2,9/15/14
Liberia,Montserrado County ,Cases,"1,059",9/15/14
Liberia,Montserrado County ,Confirmed cases,352,9/15/14
Liberia,Montserrado County ,Deaths,645,9/15/14
Liberia,Montserrado County ,New cases,53,9/15/14
Liberia,Montserrado County ,Probable cases,438,9/15/14
Liberia,Montserrado County ,Suspected cases,269,9/15/14
Liberia,National  ,Cases,2804,9/15/14
Liberia,National  ,Confirmed cases,823,9/15/14
Liberia,National  ,Deaths,"1,481",9/15/14
Liberia,National  ,New cases,113,9/15/14
Liberia,National  ,Probable cases,"1,268",9/15/14
Liberia,National  ,Suspected cases,713,9/15/14
Liberia,Nimba County ,Cases,171,9/15/14
Liberia,Nimba County ,Confirmed cases,59,9/15/14
Liberia,Nimba County ,Deaths,95,9/15/14
Liberia,Nimba County ,New cases,34,9/15/14
Liberia,Nimba County ,Probable cases,87,9/15/14
Liberia,Nimba County ,Suspected cases,25,9/15/14
Liberia,River Gee County,Cases,9,9/15/14
Liberia,River Gee County,Confirmed cases,0,9/15/14
Liberia,River Gee County,Deaths,5,9/15/14
Liberia,River Gee County,New cases,0,9/15/14
Liberia,River Gee County,Probable cases,3,9/15/14
Liberia,River Gee County,Suspected cases,6,9/15/14
Liberia,RiverCess County,Cases,1,9/15/14
Liberia,RiverCess County,Confirmed cases,1,9/15/14
Liberia,RiverCess County,Deaths,1,9/15/14
Liberia,RiverCess County,New cases,0,9/15/14
Liberia,RiverCess County,Probable cases,0,9/15/14
Liberia,RiverCess County,Suspected cases,0,9/15/14
Liberia,Sinoe County,Cases,3,9/15/14
Liberia,Sinoe County,Confirmed cases,1,9/15/14
Liberia,Sinoe County,Deaths,1,9/15/14
Liberia,Sinoe County,New cases,0,9/15/14
Liberia,Sinoe County,Probable cases,0,9/15/14
Liberia,Sinoe County,Suspected cases,2,9/15/14
Liberia,Bomi County ,Cases,85,9/16/14
Liberia,Bomi County ,Confirmed cases,33,9/16/14
Liberia,Bomi County ,Deaths,55,9/16/14
Liberia,Bomi County ,New cases,1,9/16/14
Liberia,Bomi County ,Probable cases,45,9/16/14
Liberia,Bomi County ,Suspected cases,7,9/16/14
Liberia,Bong County ,Cases,224,9/16/14
Liberia,Bong County ,Confirmed cases,53,9/16/14
Liberia,Bong County ,Deaths,67,9/16/14
Liberia,Bong County ,New cases,2,9/16/14
Liberia,Bong County ,Probable cases,52,9/16/14
Liberia,Bong County ,Suspected cases,119,9/16/14
Liberia,Gbarpolu County ,Cases,1,9/16/14
Liberia,Gbarpolu County ,Confirmed cases,0,9/16/14
Liberia,Gbarpolu County ,Deaths,0,9/16/14
Liberia,Gbarpolu County ,New cases,0,9/16/14
Liberia,Gbarpolu County ,Probable cases,0,9/16/14
Liberia,Gbarpolu County ,Suspected cases,1,9/16/14
Liberia,Grand Bassa ,Cases,97,9/16/14
Liberia,Grand Bassa ,Confirmed cases,40,9/16/14
Liberia,Grand Bassa ,Deaths,19,9/16/14
Liberia,Grand Bassa ,New cases,23,9/16/14
Liberia,Grand Bassa ,Probable cases,30,9/16/14
Liberia,Grand Bassa ,Suspected cases,27,9/16/14
Liberia,Grand Cape Mount,Cases,17,9/16/14
Liberia,Grand Cape Mount,Confirmed cases,6,9/16/14
Liberia,Grand Cape Mount,Deaths,14,9/16/14
Liberia,Grand Cape Mount,New cases,0,9/16/14
Liberia,Grand Cape Mount,Probable cases,5,9/16/14
Liberia,Grand Cape Mount,Suspected cases,6,9/16/14
Liberia,Grand Gedeh ,Cases,3,9/16/14
Liberia,Grand Gedeh ,Confirmed cases,0,9/16/14
Liberia,Grand Gedeh ,Deaths,2,9/16/14
Liberia,Grand Gedeh ,New cases,0,9/16/14
Liberia,Grand Gedeh ,Probable cases,0,9/16/14
Liberia,Grand Gedeh ,Suspected cases,3,9/16/14
Liberia,Lofa County ,Cases,726,9/16/14
Liberia,Lofa County ,Confirmed cases,268,9/16/14
Liberia,Lofa County ,Deaths,383,9/16/14
Liberia,Lofa County ,New cases,9,9/16/14
Liberia,Lofa County ,Probable cases,405,9/16/14
Liberia,Lofa County ,Suspected cases,53,9/16/14
Liberia,Margibi County ,Cases,467,9/16/14
Liberia,Margibi County ,Confirmed cases,34,9/16/14
Liberia,Margibi County ,Deaths,201,9/16/14
Liberia,Margibi County ,New cases,10,9/16/14
Liberia,Margibi County ,Probable cases,224,9/16/14
Liberia,Margibi County ,Suspected cases,209,9/16/14
Liberia,Maryland County ,Cases,8,9/16/14
Liberia,Maryland County ,Confirmed cases,0,9/16/14
Liberia,Maryland County ,Deaths,8,9/16/14
Liberia,Maryland County ,New cases,2,9/16/14
Liberia,Maryland County ,Probable cases,5,9/16/14
Liberia,Maryland County ,Suspected cases,3,9/16/14
Liberia,Montserrado County ,Cases,1101,9/16/14
Liberia,Montserrado County ,Confirmed cases,352,9/16/14
Liberia,Montserrado County ,Deaths,681,9/16/14
Liberia,Montserrado County ,New cases,42,9/16/14
Liberia,Montserrado County ,Probable cases,454,9/16/14
Liberia,Montserrado County ,Suspected cases,295,9/16/14
Liberia,National  ,Cases,2923,9/16/14
Liberia,National  ,Confirmed cases,847,9/16/14
Liberia,National  ,Deaths,1539,9/16/14
Liberia,National  ,New cases,99,9/16/14
Liberia,National  ,Probable cases,1310,9/16/14
Liberia,National  ,Suspected cases,766,9/16/14
Liberia,Nimba County ,Cases,175,9/16/14
Liberia,Nimba County ,Confirmed cases,59,9/16/14
Liberia,Nimba County ,Deaths,101,9/16/14
Liberia,Nimba County ,New cases,4,9/16/14
Liberia,Nimba County ,Probable cases,87,9/16/14
Liberia,Nimba County ,Suspected cases,29,9/16/14
Liberia,River Gee County,Cases,12,9/16/14
Liberia,River Gee County,Confirmed cases,0,9/16/14
Liberia,River Gee County,Deaths,6,9/16/14
Liberia,River Gee County,New cases,3,9/16/14
Liberia,River Gee County,Probable cases,3,9/16/14
Liberia,River Gee County,Suspected cases,9,9/16/14
Liberia,RiverCess County,Cases,1,9/16/14
Liberia,RiverCess County,Confirmed cases,1,9/16/14
Liberia,RiverCess County,Deaths,1,9/16/14
Liberia,RiverCess County,New cases,0,9/16/14
Liberia,RiverCess County,Probable cases,0,9/16/14
Liberia,RiverCess County,Suspected cases,0,9/16/14
Liberia,Sinoe County,Cases,6,9/16/14
Liberia,Sinoe County,Confirmed cases,1,9/16/14
Liberia,Sinoe County,Deaths,1,9/16/14
Liberia,Sinoe County,New cases,3,9/16/14
Liberia,Sinoe County,Probable cases,0,9/16/14
Liberia,Sinoe County,Suspected cases,5,9/16/14
Liberia,Bomi County ,Cases,85,9/17/14
Liberia,Bomi County ,Confirmed cases,33,9/17/14
Liberia,Bomi County ,Deaths,56,9/17/14
Liberia,Bomi County ,New cases,0,9/17/14
Liberia,Bomi County ,Probable cases,45,9/17/14
Liberia,Bomi County ,Suspected cases,7,9/17/14
Liberia,Bong County ,Cases,229,9/17/14
Liberia,Bong County ,Confirmed cases,53,9/17/14
Liberia,Bong County ,Deaths,71,9/17/14
Liberia,Bong County ,New cases,5,9/17/14
Liberia,Bong County ,Probable cases,53,9/17/14
Liberia,Bong County ,Suspected cases,123,9/17/14
Liberia,Gbarpolu County ,Cases,1,9/17/14
Liberia,Gbarpolu County ,Confirmed cases,0,9/17/14
Liberia,Gbarpolu County ,Deaths,0,9/17/14
Liberia,Gbarpolu County ,New cases,0,9/17/14
Liberia,Gbarpolu County ,Probable cases,0,9/17/14
Liberia,Gbarpolu County ,Suspected cases,1,9/17/14
Liberia,Grand Bassa ,Cases,101,9/17/14
Liberia,Grand Bassa ,Confirmed cases,42,9/17/14
Liberia,Grand Bassa ,Deaths,21,9/17/14
Liberia,Grand Bassa ,New cases,4,9/17/14
Liberia,Grand Bassa ,Probable cases,31,9/17/14
Liberia,Grand Bassa ,Suspected cases,28,9/17/14
Liberia,Grand Cape Mount,Cases,17,9/17/14
Liberia,Grand Cape Mount,Confirmed cases,6,9/17/14
Liberia,Grand Cape Mount,Deaths,14,9/17/14
Liberia,Grand Cape Mount,New cases,0,9/17/14
Liberia,Grand Cape Mount,Probable cases,5,9/17/14
Liberia,Grand Cape Mount,Suspected cases,6,9/17/14
Liberia,Grand Gedeh ,Cases,3,9/17/14
Liberia,Grand Gedeh ,Confirmed cases,0,9/17/14
Liberia,Grand Gedeh ,Deaths,2,9/17/14
Liberia,Grand Gedeh ,New cases,0,9/17/14
Liberia,Grand Gedeh ,Probable cases,0,9/17/14
Liberia,Grand Gedeh ,Suspected cases,3,9/17/14
Liberia,Grand Kru ,Cases,3,9/17/14
Liberia,Grand Kru ,Confirmed cases,1,9/17/14
Liberia,Grand Kru ,Deaths,2,9/17/14
Liberia,Grand Kru ,New cases,2,9/17/14
Liberia,Grand Kru ,Probable cases,2,9/17/14
Liberia,Grand Kru ,Suspected cases,0,9/17/14
Liberia,Lofa County ,Cases,740,9/17/14
Liberia,Lofa County ,Confirmed cases,275,9/17/14
Liberia,Lofa County ,Deaths,388,9/17/14
Liberia,Lofa County ,New cases,14,9/17/14
Liberia,Lofa County ,Probable cases,412,9/17/14
Liberia,Lofa County ,Suspected cases,53,9/17/14
Liberia,Margibi County ,Cases,482,9/17/14
Liberia,Margibi County ,Confirmed cases,35,9/17/14
Liberia,Margibi County ,Deaths,202,9/17/14
Liberia,Margibi County ,New cases,15,9/17/14
Liberia,Margibi County ,Probable cases,230,9/17/14
Liberia,Margibi County ,Suspected cases,217,9/17/14
Liberia,Maryland County ,Cases,8,9/17/14
Liberia,Maryland County ,Confirmed cases,3,9/17/14
Liberia,Maryland County ,Deaths,8,9/17/14
Liberia,Maryland County ,New cases,0,9/17/14
Liberia,Maryland County ,Probable cases,2,9/17/14
